0.000000000000000000e+00 5.772273242473602295e-02 1.246327155968174338e-04 3.112798440270125866e-04 1.298858260270208120e-04 5.267895758152008057e-04 1.243804435944184661e-04 1.534757483750581741e-02 1.461829378968104720e-04 1.220420599565841258e-04 3.313244506716728210e-02 9.289932847023010254e-01 6.608324474655091763e-04 1.159210005425848067e-04 4.834500141441822052e-03 1.188966562040150166e-04 1.338031870545819402e-04 1.766870409483090043e-04 3.900228184647858143e-04 1.518300996394827962e-04
9.972273707389831543e-01 0.000000000000000000e+00 9.987567318603396416e-05 2.293458383064717054e-04 8.142720616888254881e-05 4.421703051775693893e-04 1.360416645184159279e-04 4.136690199375152588e-01 1.435297162970528007e-04 1.348278310615569353e-04 3.334977105259895325e-02 1.289853971684351563e-04 9.198421239852905273e-01 2.190796512877568603e-04 7.346925791352987289e-03 1.218451943714171648e-04 1.104691255022771657e-04 9.712227620184421539e-04 2.792683197185397148e-03 1.170452014775946736e-04
1.037925176206044853e-04 1.580082898726686835e-04 0.000000000000000000e+00 4.288481432013213634e-04 9.975423216819763184e-01 8.171726949512958527e-04 1.831775152822956443e-04 5.906184390187263489e-02 1.660195266595110297e-04 9.303309321403503418e-01 1.496572222094982862e-04 2.325158711755648255e-04 1.211320906877517700e-01 1.530344015918672085e-04 9.909200072288513184e-01 1.726617192616686225e-04 1.440785126760601997e-04 3.274633781984448433e-04 2.271554112667217851e-04 2.687537577003240585e-03
1.245232851943001151e-04 1.182593114208430052e-04 2.304674126207828522e-04 0.000000000000000000e+00 1.312310487264767289e-04 5.451145023107528687e-02 2.309902483830228448e-04 9.695333242416381836e-01 2.039177779806777835e-04 1.152398879639804363e-03 9.934417009353637695e-01 3.280992968939244747e-04 5.551578360609710217e-04 1.425304944859817624e-04 9.609656929969787598e-01 2.881315769627690315e-03 9.817965626716613770e-01 1.824221981223672628e-04 1.468095433665439487e-04 1.614203938515856862e-04
1.279428834095597267e-04 1.548967848066240549e-04 6.302272528409957886e-02 3.387758915778249502e-04 0.000000000000000000e+00 1.417337567545473576e-03 1.875219895737245679e-04 3.119876049458980560e-02 1.240869751200079918e-04 1.476039760746061802e-03 1.626010052859783173e-04 1.517485943622887135e-04 9.800221920013427734e-01 1.712509838398545980e-04 9.545758366584777832e-02 2.479520626366138458e-04 1.850519765866920352e-04 1.560010568937286735e-04 3.995084553025662899e-04 1.906825491460040212e-04
1.259967975784093142e-04 1.433815923519432545e-04 1.345096388831734657e-04 1.770979491993784904e-03 1.399540778947994113e-04 0.000000000000000000e+00 1.673807855695486069e-04 2.024368877755478024e-04 1.513710012659430504e-04 1.800397003535181284e-04 2.203154843300580978e-03 2.977304393425583839e-04 3.050041268579661846e-04 1.572644978296011686e-04 1.693023223197087646e-04 4.603214329108595848e-04 3.079274611081928015e-04 2.419114857912063599e-02 2.238954475615173578e-04 2.054959768429398537e-04
1.459935592720285058e-04 1.716899278108030558e-04 4.438977339304983616e-04 1.544720435049384832e-04 2.371311275055631995e-04 4.684049636125564575e-04 0.000000000000000000e+00 4.569659649860113859e-04 1.307729398831725121e-04 5.921359658241271973e-01 2.007394941756501794e-04 1.238530618138611317e-03 4.139285883866250515e-04 2.330647222697734833e-02 1.311677624471485615e-03 6.136405281722545624e-04 3.771064877510070801e-01 3.390798810869455338e-04 2.259485274553298950e-01 3.652137820608913898e-04
1.307288912357762456e-04 3.600921481847763062e-04 4.502173513174057007e-02 1.612925902009010315e-02 2.270901750307530165e-04 6.248794379644095898e-04 2.817080530803650618e-04 0.000000000000000000e+00 4.525443073362112045e-04 6.418926059268414974e-04 1.726519985822960734e-04 3.871178627014160156e-01 6.445529870688915253e-03 2.051393676083534956e-04 4.558166256174445152e-04 9.442478040000423789e-05 1.933265884872525930e-04 2.648611087352037430e-03 1.516558229923248291e-03 1.455863093724474311e-04
1.286870829062536359e-04 1.086159318219870329e-04 1.356308785034343600e-04 1.419255422661080956e-04 1.192783311125822365e-04 7.605112041346728802e-04 1.534363254904747009e-04 5.745192989706993103e-03 0.000000000000000000e+00 2.561646513640880585e-03 1.831731933634728193e-04 3.291269764304161072e-03 9.490198493003845215e-01 1.292916567763313651e-04 4.942270461469888687e-04 4.643139895051717758e-03 2.638670266605913639e-04 2.758014597930014133e-04 4.095695912837982178e-04 4.498319700360298157e-03
1.270513166673481464e-04 1.728718052618205547e-04 1.181784464279189706e-04 2.045484725385904312e-03 2.188170619774609804e-04 1.059388392604887486e-03 1.381235633743926883e-04 3.463728062342852354e-04 1.054930500686168671e-03 0.000000000000000000e+00 1.403439557179808617e-03 9.199835062026977539e-01 6.837721168994903564e-02 1.393877901136875153e-04 7.136760950088500977e-01 1.279345247894525528e-02 1.301079839468002319e-01 6.582792382687330246e-03 3.385695163160562515e-04 7.468832731246948242e-01
9.745695570018142462e-05 1.572564506204798818e-04 2.844291739165782928e-04 9.780727559700608253e-04 1.203086212626658380e-04 2.203717449447140098e-04 1.863503421191126108e-04 2.831770689226686954e-04 1.297756389249116182e-04 1.607701560715213418e-04 0.000000000000000000e+00 9.743666648864746094e-01 1.819367898860946298e-04 1.085018011508509517e-04 1.075149397365748882e-03 1.725345500744879246e-04 1.830065157264471054e-04 2.611140953376889229e-04 1.902865478768944740e-04 3.030055086128413677e-04
1.096830019378103316e-04 1.301619340665638447e-04 1.705100730760022998e-04 2.702151832636445761e-04 1.602715346962213516e-04 7.476127147674560547e-01 1.238315308000892401e-04 3.110337711405009031e-04 2.577204140834510326e-04 1.847491017542779446e-03 2.335231751203536987e-02 0.000000000000000000e+00 2.839393273461610079e-04 1.818230084609240294e-04 1.209664274938404560e-03 3.014539834111928940e-03 5.177736165933310986e-04 9.200497269630432129e-01 1.480924984207376838e-04 4.206793964840471745e-04
1.212271017720922828e-04 1.053523374139331281e-04 6.751097273081541061e-03 2.818714710883796215e-04 5.568159394897520542e-04 8.746799826622009277e-01 1.556796050863340497e-04 9.841296076774597168e-01 6.843155249953269958e-03 7.947346311993896961e-04 3.161515924148261547e-04 5.869019031524658203e-01 0.000000000000000000e+00 2.206267236033454537e-04 3.249341854825615883e-03 1.918145426316186786e-04 2.624453336466103792e-04 2.533149207010865211e-03 4.949365276843309402e-03 9.448838829994201660e-01
1.198621248477138579e-04 1.900337083498016000e-04 1.738756746053695679e-01 1.245104213012382388e-04 1.759276492521166801e-04 2.589114301372319460e-04 9.976915717124938965e-01 1.895037293434143066e-02 1.305875339312478900e-04 5.926983430981636047e-03 2.550688514020293951e-04 5.051407497376203537e-03 1.994028454646468163e-03 0.000000000000000000e+00 4.236672830302268267e-04 1.486279070377349854e-04 9.717633128166198730e-01 4.462682991288602352e-04 6.360859144479036331e-03 1.044903256115503609e-04
1.225521409651264548e-04 1.368168450426310301e-04 1.444995682686567307e-02 1.539737131679430604e-04 4.256884276401251554e-04 2.760787610895931721e-04 1.412380952388048172e-04 2.927796682342886925e-03 1.440972700947895646e-04 2.640849212184548378e-03 1.476620382163673639e-04 5.671747494488954544e-04 1.176604186184704304e-03 1.514047471573576331e-04 0.000000000000000000e+00 2.309116098331287503e-04 1.886370882857590914e-04 1.457359758205711842e-04 1.703267334960401058e-04 9.956120699644088745e-02
1.183969216072000563e-04 1.523476676084101200e-04 2.585512411314994097e-04 2.279134690761566162e-01 1.244017330463975668e-04 1.034533139318227768e-03 9.841266000876203179e-05 1.943611714523285627e-04 8.377457261085510254e-01 9.779958724975585938e-01 2.925774024333804846e-04 6.696105748414993286e-02 3.229182679206132889e-03 1.240851561306044459e-04 4.404456820338964462e-03 0.000000000000000000e+00 5.561358332633972168e-01 7.134413463063538074e-04 1.618241512915119529e-04 1.422850787639617920e-02
