0.000000000000000000e+00 1.358511894941329956e-01 1.358097943011671305e-04 1.356943696737289429e-01 1.187198140542022884e-04 2.266125666210427880e-04 1.400508190272375941e-04 3.306817670818418264e-04 1.260664430446922779e-04 1.774980773916468024e-04 1.039638649672269821e-03 2.212518447777256370e-04 2.826363313943147659e-03 1.905347034335136414e-02 2.713428111746907234e-04 1.480068458477035165e-04 1.888113474706187844e-04 1.793385599739849567e-04 3.407740150578320026e-04 1.219069599756039679e-04
9.543484449386596680e-01 0.000000000000000000e+00 1.334616536041721702e-04 1.205756980925798416e-02 1.296458067372441292e-04 1.538516371510922909e-04 2.431324537610635161e-04 4.772005777340382338e-04 1.170246760011650622e-04 1.399077591486275196e-04 1.351138693280518055e-03 1.560907985549420118e-04 5.168847367167472839e-02 1.169104434666223824e-04 2.374616742599755526e-04 1.410978584317490458e-04 1.370679383398965001e-04 1.358359004370868206e-04 1.267764455405995250e-04 1.475347817176952958e-04
1.195852673845365644e-04 1.278801588341593742e-03 0.000000000000000000e+00 3.272248059511184692e-02 9.947154521942138672e-01 7.174518541432917118e-04 1.332020910922437906e-04 8.989956229925155640e-03 2.366348926443606615e-04 7.233266830444335938e-01 2.227125514764338732e-04 2.079387631965801120e-04 8.706541731953620911e-03 1.600454188883304596e-02 9.879115223884582520e-01 1.324800250586122274e-04 1.602682896191254258e-04 1.660694542806595564e-04 1.033461303450167179e-03 1.229000394232571125e-03
1.187947273137979209e-04 7.895307498984038830e-04 1.444828667445108294e-04 0.000000000000000000e+00 1.264874299522489309e-04 3.984539769589900970e-03 1.102692622225731611e-04 9.196050167083740234e-01 1.405857765348628163e-04 2.593931858427822590e-04 6.672620773315429688e-01 1.853975991252809763e-04 3.563498903531581163e-04 9.792291093617677689e-04 3.743237175513058901e-04 5.001402646303176880e-02 9.896988272666931152e-01 4.115355841349810362e-04 1.323685573879629374e-04 1.308443606831133366e-04
1.309883955400437117e-04 2.561838773544877768e-04 9.270639717578887939e-02 2.503587864339351654e-03 0.000000000000000000e+00 7.216219305992126465e-01 1.699462009128183126e-04 7.220624946057796478e-03 1.981577137485146523e-03 3.883356403093785048e-04 2.798701752908527851e-04 1.875475863926112652e-04 9.636796712875366211e-01 6.563131464645266533e-04 9.377465583384037018e-03 1.275548565899953246e-04 1.307844650000333786e-04 1.336048735538497567e-04 4.432585556060075760e-04 7.027421379461884499e-04
1.432586868759244680e-04 2.248474629595875740e-04 5.556112155318260193e-04 2.999447584152221680e-01 2.016737125813961029e-04 0.000000000000000000e+00 1.340074086328968406e-04 1.730255462462082505e-04 1.948995777638629079e-04 2.157104609068483114e-04 2.665058709681034088e-04 2.674637362360954285e-04 1.545203558634966612e-04 1.345213386230170727e-04 1.436813181499019265e-04 1.641999260755255818e-04 2.619383740238845348e-04 2.464595623314380646e-02 1.926273689605295658e-04 1.401029876433312893e-04
2.236611180705949664e-04 3.838481903076171875e-01 5.877714753150939941e-01 2.529654011595994234e-04 2.718627802096307278e-04 1.281832228414714336e-04 0.000000000000000000e+00 1.507367705926299095e-03 1.245337043656036258e-04 2.163355937227606773e-03 9.051523804664611816e-01 2.072564820991829038e-04 5.603167810477316380e-04 3.690167963504791260e-01 3.558390017133206129e-04 1.581405813340097666e-04 3.347195982933044434e-01 1.858264004113152623e-04 5.854872521013021469e-03 5.263196071609854698e-04
2.474963257554918528e-04 1.166098663816228509e-04 7.111489772796630859e-02 1.765434071421623230e-02 1.772500691004097462e-03 4.852518066763877869e-02 1.216022428707219660e-04 0.000000000000000000e+00 3.064902499318122864e-03 5.641832249239087105e-04 4.785108268260955811e-01 1.317151356488466263e-03 4.762086551636457443e-03 1.855723001062870026e-02 3.698521759361028671e-04 2.003102126764133573e-04 2.018050872720777988e-04 8.028016891330480576e-04 1.763518812367692590e-04 2.876157814171165228e-04
1.414914295310154557e-04 1.375973370159044862e-04 3.649594145826995373e-04 1.036834146361798048e-04 1.484415697632357478e-04 4.413027781993150711e-04 2.028076269198209047e-04 6.908664945513010025e-04 0.000000000000000000e+00 5.082590505480766296e-04 5.752661963924765587e-04 1.261405530385673046e-03 9.915145635604858398e-01 7.443479262292385101e-05 2.632646937854588032e-04 5.088485195301473141e-04 1.885898818727582693e-04 3.091040416620671749e-04 3.271913446951657534e-04 1.901040785014629364e-03
1.005686572170816362e-04 1.236454118043184280e-04 1.477511978009715676e-04 7.522611413151025772e-04 1.545872655697166920e-04 1.402143738232553005e-03 1.439368934370577335e-04 4.390417307149618864e-04 2.167804632335901260e-03 0.000000000000000000e+00 1.953889004653319716e-04 1.197181269526481628e-01 3.069056838285177946e-04 1.049228812917135656e-04 9.753326773643493652e-01 1.730531640350818634e-02 3.883613971993327141e-03 8.795781061053276062e-03 9.680738672614097595e-03 1.740699051879346371e-03
1.168579037766903639e-04 1.949792640516534448e-04 6.350512849166989326e-04 8.362402208149433136e-03 1.342600589850917459e-04 1.419832115061581135e-04 1.367318182019516826e-04 1.854474248830229044e-04 3.933617554139345884e-04 2.077773824566975236e-04 0.000000000000000000e+00 3.428374230861663818e-02 1.518999779364094138e-04 8.904884452931582928e-05 1.760890445439144969e-04 1.770862872945144773e-04 1.741044543450698256e-04 1.123206457123160362e-04 1.580211392138153315e-04 1.614695065654814243e-04
1.310624938923865557e-04 1.284990285057574511e-04 1.644691947149112821e-04 5.914483335800468922e-04 1.255216775462031364e-04 1.389583479613065720e-02 1.172417905763722956e-04 2.050254697678610682e-04 2.569180796854197979e-04 4.177450027782469988e-04 9.232370853424072266e-01 0.000000000000000000e+00 2.756617031991481781e-04 1.101997404475696385e-04 3.594856825657188892e-04 2.544120652601122856e-03 3.261162783019244671e-04 1.240747794508934021e-02 1.425696886144578457e-03 3.528775996528565884e-04
1.305241603404283524e-04 4.817146982531994581e-04 1.782785169780254364e-02 1.447942340746521950e-04 2.059180289506912231e-03 2.769251004792749882e-04 1.612456981092691422e-04 9.898522496223449707e-01 2.835445851087570190e-02 1.795180290937423706e-01 1.947633922100067139e-03 3.573488593101501465e-01 0.000000000000000000e+00 1.253371301572769880e-04 1.261560944840312004e-03 5.708552780561149120e-04 1.349983213003724813e-04 9.800664847716689110e-04 9.006109237670898438e-01 7.359480950981378555e-03
2.959730627480894327e-04 6.671333312988281250e-01 3.944923519156873226e-04 1.879607298178598285e-04 2.017125370912253857e-04 1.465029054088518023e-04 5.240761041641235352e-01 1.166869304142892361e-03 9.309250890510156751e-05 1.031294581480324268e-03 1.176459621638059616e-02 2.435735368635505438e-04 2.837243257090449333e-03 0.000000000000000000e+00 5.890931934118270874e-04 2.615396806504577398e-04 9.729756116867065430e-01 4.310599761083722115e-04 1.201889477670192719e-03 1.791447284631431103e-04
