lr,dlr,lambda1,lambda2,nh,dnh,losstype,sampletype,train_epochs,test_epochs,dagstart,dagloss,dagpenalization,dagpenalization_increase,use_filter,filter_threshold,linear,AUPR,SHD 0.1,SHD 0.2,SHD 0.3,SHD 0.4,SHD 0.5,SHD 0.6,SHD 0.7,SHD 0.8,SHD 0.9,DAG 0.1,DAG 0.2,DAG 0.3,DAG 0.4,DAG 0.5,DAG 0.6,DAG 0.7,DAG 0.8,DAG 0.9
0.01,0.01,5,0.005,200,200,fgan,sigmoidproba,10000,1000,0.5,True,0,0.001,False,0.5,False,0.3619016446639605,156.0,100.0,75.0,65.0,65.0,46.0,38.0,37.0,39.0,False,False,False,False,False,False,True,True,True
