lr,dlr,lambda1,lambda2,nh,numberHiddenLayersG,dnh,losstype,functionalComplexity,sampletype,train_epochs,test_epochs,dagstart,dagloss,dagpenalization,dagpenalization_increase,use_filter,filter_threshold,linear,AUPR,SHD 0.1,SHD 0.2,SHD 0.3,SHD 0.4,SHD 0.5,SHD 0.6,SHD 0.7,SHD 0.8,SHD 0.9,DAG 0.1,DAG 0.2,DAG 0.3,DAG 0.4,DAG 0.5,DAG 0.6,DAG 0.7,DAG 0.8,DAG 0.9
0.01,0.01,10,0.1,100,2,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.11912462954198433,323.0,265.0,258.0,253.0,249.0,248.0,247.0,249.0,249.0,False,False,False,False,False,False,False,True,True
0.01,0.01,10,0.01,20,2,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12883831955276942,372.0,279.0,260.0,251.0,249.0,248.0,248.0,247.0,249.0,False,False,False,False,False,False,False,False,True
0.01,0.001,10,0.0001,20,2,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.13243270439653895,409.0,311.0,270.0,263.0,256.0,254.0,251.0,246.0,249.0,False,False,False,False,False,False,False,False,False
0.01,0.01,10,0.0001,20,2,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.1269740596323384,354.0,274.0,260.0,253.0,252.0,249.0,248.0,245.0,248.0,False,False,False,False,False,False,False,False,True
0.01,0.001,10,0.01,20,2,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12652261101408416,431.0,323.0,277.0,264.0,256.0,256.0,251.0,249.0,248.0,False,False,False,False,False,False,False,False,True
0.01,0.001,10,0.001,100,2,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12560631062065958,421.0,321.0,280.0,260.0,257.0,251.0,252.0,246.0,248.0,False,False,False,False,False,False,False,False,True
0.01,0.01,10,0.001,20,1,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12854040419132634,320.0,269.0,257.0,257.0,253.0,249.0,248.0,246.0,249.0,False,False,False,False,False,False,False,False,True
0.01,0.001,10,1.0,20,3,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12670367754966183,355.0,288.0,265.0,256.0,255.0,258.0,249.0,248.0,247.0,False,False,False,False,False,False,False,False,False
0.01,0.01,10,1.0,20,3,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.1258011147418941,283.0,257.0,252.0,248.0,249.0,246.0,246.0,249.0,249.0,False,False,False,False,False,False,False,True,True
0.01,0.01,10,0.01,20,3,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.11589784229491577,354.0,274.0,261.0,250.0,251.0,248.0,247.0,248.0,249.0,False,False,False,False,False,False,False,False,True
0.01,0.01,10,1.0,20,2,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.1330251552776826,296.0,260.0,253.0,250.0,248.0,248.0,247.0,249.0,249.0,False,False,False,False,False,False,False,True,True
0.01,0.001,10,0.0001,20,3,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12423441407299632,417.0,312.0,285.0,267.0,262.0,257.0,251.0,249.0,248.0,False,False,False,False,False,False,False,False,False
0.01,0.01,10,0.1,20,1,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12242742118497085,319.0,268.0,256.0,253.0,250.0,249.0,246.0,248.0,249.0,False,False,False,False,False,False,False,False,True
0.01,0.01,10,0.01,100,1,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.1270409071055681,331.0,268.0,260.0,254.0,250.0,249.0,248.0,247.0,249.0,False,False,False,False,False,False,False,False,True
0.01,0.001,10,0.0001,100,1,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.13890038969590496,375.0,281.0,266.0,255.0,253.0,252.0,248.0,246.0,249.0,False,False,False,False,False,False,False,False,False
0.01,0.001,10,0.1,100,2,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12629544806032927,461.0,328.0,286.0,265.0,257.0,255.0,252.0,248.0,249.0,False,False,False,False,False,False,False,False,True
0.01,0.01,10,0.0001,100,1,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.13228429634961072,288.0,256.0,255.0,252.0,248.0,245.0,247.0,248.0,249.0,False,False,False,False,False,False,False,True,True
0.01,0.001,10,0.01,100,1,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.13106357140353853,379.0,284.0,260.0,258.0,251.0,252.0,249.0,248.0,249.0,False,False,False,False,False,False,False,False,True
0.01,0.001,10,1.0,20,1,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12445928379742721,351.0,288.0,262.0,259.0,256.0,255.0,249.0,248.0,248.0,False,False,False,False,False,False,False,False,False
0.01,0.01,10,0.001,100,2,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12831561426782323,338.0,269.0,257.0,253.0,251.0,247.0,248.0,248.0,249.0,False,False,False,False,False,False,False,False,True
0.01,0.01,10,1.0,20,1,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.10900341027648532,306.0,261.0,256.0,253.0,251.0,247.0,245.0,247.0,249.0,False,False,False,False,False,False,False,False,True
0.01,0.01,10,0.001,100,3,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12217001818497364,351.0,270.0,258.0,249.0,249.0,249.0,247.0,250.0,249.0,False,False,False,False,False,False,False,True,True
0.01,0.001,10,0.001,100,3,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.11628889622107236,476.0,345.0,301.0,271.0,261.0,259.0,254.0,251.0,250.0,False,False,False,False,False,False,False,False,True
0.01,0.001,10,0.001,20,3,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.12252470183996046,447.0,324.0,285.0,264.0,258.0,256.0,250.0,249.0,248.0,False,False,False,False,False,False,False,False,False
0.01,0.01,10,1.0,100,1,200,fgan,l2_norm,sigmoidproba,3000,1000,,False,,,False,0.5,False,0.10903832020033666,289.0,263.0,256.0,250.0,249.0,250.0,248.0,249.0,249.0,False,False,False,False,False,False,True,True,True
