lr,dlr,lambda1,lambda2,nh,numberHiddenLayersG,dnh,losstype,functionalComplexity,sampletype,train_epochs,test_epochs,dagstart,dagloss,dagpenalization,dagpenalization_increase,use_filter,filter_threshold,linear,AUPR,SHD 0.1,SHD 0.2,SHD 0.3,SHD 0.4,SHD 0.5,SHD 0.6,SHD 0.7,SHD 0.8,SHD 0.9,DAG 0.1,DAG 0.2,DAG 0.3,DAG 0.4,DAG 0.5,DAG 0.6,DAG 0.7,DAG 0.8,DAG 0.9
0.01,0.01,100.0,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.3023654420189332,68.0,54.0,49.0,47.0,47.0,45.0,48.0,48.0,48.0,False,False,False,False,True,True,True,True,True
0.01,0.01,0.1,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.09684227849583017,320.0,247.0,70.0,48.0,48.0,48.0,48.0,48.0,48.0,False,False,True,True,True,True,True,True,True
0.01,0.01,10.0,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.31193226199108826,102.0,74.0,59.0,56.0,54.0,50.0,48.0,52.0,49.0,False,False,False,False,True,True,True,True,True
0.01,0.01,1000.0,0.001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.3049776552301978,52.0,47.0,46.0,44.0,44.0,46.0,48.0,48.0,48.0,False,False,False,True,True,True,True,True,True
0.01,0.01,10.0,0.01,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.31913774557278163,104.0,75.0,66.0,55.0,54.0,49.0,48.0,49.0,49.0,False,False,False,False,True,True,True,True,True
0.01,0.01,0.1,0.001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.0946010733867633,324.0,266.0,84.0,48.0,48.0,48.0,48.0,48.0,48.0,False,False,True,True,True,True,True,True,True
0.01,0.01,1.0,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.27020294196168343,157.0,85.0,66.0,51.0,48.0,49.0,50.0,48.0,48.0,False,False,False,False,True,True,True,True,True
0.01,0.01,0.1,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.1133189623229024,328.0,239.0,56.0,48.0,48.0,48.0,48.0,48.0,48.0,False,False,True,True,True,True,True,True,True
0.01,0.01,100.0,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.2735774250576112,65.0,54.0,52.0,52.0,53.0,50.0,49.0,48.0,49.0,False,False,False,False,True,True,True,True,True
0.01,0.01,1000.0,0.0001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.26363055334891394,51.0,47.0,44.0,45.0,45.0,47.0,48.0,48.0,48.0,False,False,True,True,True,True,True,True,True
0.01,0.01,1.0,0.01,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.2640561221563453,142.0,90.0,70.0,55.0,52.0,48.0,48.0,50.0,49.0,False,False,False,False,True,True,True,True,True
0.01,0.01,1.0,0.001,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.28407794764556354,154.0,79.0,65.0,55.0,49.0,48.0,48.0,50.0,49.0,False,False,False,False,True,True,True,True,True
0.01,0.01,1000.0,1.0,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.249424239732977,52.0,47.0,46.0,45.0,46.0,46.0,47.0,48.0,48.0,False,False,False,True,True,True,True,True,True
0.01,0.01,1.0,0.1,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.30643985742140767,134.0,90.0,68.0,55.0,51.0,47.0,48.0,48.0,48.0,False,False,False,False,False,True,True,True,True
0.01,0.01,0.1,0.01,200,1,200,fgan,numberHiddenUnits,sigmoidproba,3000,1000,0.5,True,0,0.01,False,0.5,False,0.09008798773376578,324.0,256.0,95.0,49.0,48.0,48.0,48.0,48.0,48.0,False,False,True,True,True,True,True,True,True
