AUPR,DAG 0.1,DAG 0.2,DAG 0.3,DAG 0.4,DAG 0.5,DAG 0.6,DAG 0.7,DAG 0.8,DAG 0.9,SHD 0.1,SHD 0.2,SHD 0.3,SHD 0.4,SHD 0.5,SHD 0.6,SHD 0.7,SHD 0.8,SHD 0.9,dagloss,dagpenalization,dagpenalization_increase,dagstart,dlr,dnh,filter_threshold,functionalComplexity,lambda1,lambda2,linear,losstype,lr,nh,numberHiddenLayersG,sampletype,test_epochs,train_epochs,use_filter
0.4318154769293231,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,83.0,68.0,57.0,50.0,47.0,45.0,45.0,45.0,44.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,10.0,0.1,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.4650790966029187,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,125.0,94.0,80.0,65.0,50.0,43.0,48.0,46.0,44.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,1.0,0.01,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.3683544147041412,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,60.0,53.0,51.0,47.0,48.0,47.0,48.0,47.0,46.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,100.0,1.0,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.2809624137344047,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,151.0,98.0,81.0,72.0,60.0,56.0,47.0,49.0,48.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,0.1,0.0,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.4200493820272174,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,91.0,65.0,57.0,50.0,48.0,45.0,46.0,43.0,46.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,10.0,0.001,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.32201814663279066,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,53.0,48.0,47.0,44.0,46.0,44.0,44.0,48.0,48.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,1000.0,0.0,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.33159822223468405,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,52.0,49.0,47.0,45.0,45.0,44.0,47.0,48.0,48.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,1000.0,0.001,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.46617851243885255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,122.0,97.0,81.0,61.0,48.0,47.0,48.0,45.0,45.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,1.0,0.0,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.29616196155598323,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,155.0,102.0,72.0,69.0,57.0,51.0,45.0,47.0,49.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,0.1,0.001,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.4740843230824887,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,122.0,95.0,83.0,58.0,53.0,43.0,49.0,44.0,45.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,1.0,0.1,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.31796115098112954,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,53.0,48.0,49.0,46.0,45.0,44.0,47.0,48.0,48.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,1000.0,0.1,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.4276738665427471,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,87.0,66.0,63.0,50.0,46.0,44.0,47.0,46.0,44.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,10.0,0.01,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.2675437082330485,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,155.0,107.0,79.0,71.0,60.0,54.0,49.0,49.0,50.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,0.1,0.1,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.3978759021178242,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,91.0,63.0,58.0,52.0,49.0,50.0,48.0,46.0,45.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,10.0,1.0,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
0.34557482214506074,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,69.0,53.0,49.0,50.0,50.0,47.0,47.0,47.0,46.0,1.0,0.0,0.01,0.5,0.001,200.0,0.5,l2_norm,100.0,0.1,0.0,fgan,0.01,20.0,2.0,sigmoidproba,1000.0,3000.0,0.0
